cust_num,category,balance,age,acct_num,opendt
4747,low  equity,18189.4888888889,68,11555,18184
4747,bonds,16770.45,68,11556,18186
4750,low  equity,4719.52222222222,53,11557,13879
4750,low  equity,4135.68333333333,53,11558,13879
4750,low  equity,4080.02777777778,53,11559,13879
4750,low  equity,14955.4055555556,53,11560,13879
4750,high equity,7154.28333333333,53,11561,13879
4750,intl equity,3252.62222222222,53,11562,13879
4750,high equity,8582.28888888889,53,11563,13879
4750,high equity,2522.51111111111,53,11564,13879
4750,mon mkt,6373.98333333333,53,11565,14700
4750,low  equity,1136.73333333333,53,11566,14718
4750,intl equity,2404.03888888889,53,11567,14718
4751,mon mkt,639.872222222222,55,11568,13471
4751,intl equity,19903.0833333333,55,11569,14613
4751,high equity,13728.9111111111,55,11570,15452
4751,bonds,12836.9666666667,55,11571,14178
4751,high equity,49893.1277777778,55,11572,14312
4751,high equity,10619.8277777778,55,11573,14353
4751,intl equity,7878.63333333333,55,11574,16896
4751,low  equity,3723.87222222222,55,11575,17335
4751,intl equity,7624.41111111111,55,11576,17979
4751,bonds,4519.75,55,11577,18077
4752,high equity,5735.92777777778,71,11578,13950
4752,high equity,623.094444444444,71,11579,14325
4752,low  equity,15117.1055555556,71,11580,13250
4753,low  equity,1668.31111111111,68,11581,13989
4755,low  equity,5449.41111111111,61,11582,13646
4755,low  equity,13753.45,61,11583,13646
4755,high equity,10240.3277777778,61,11584,13446
4755,low  equity,16255.6388888889,61,11585,13446
4755,low  equity,73059.45,61,11586,13446
4756,bonds,9687.8,72,11587,13905
4756,low  equity,6226.47222222222,72,11588,13894
4756,bonds,40635.6944444444,72,11589,12222
4756,low  equity,32658.3777777778,72,11590,12222
4756,low  equity,6143.56666666667,72,11591,13935
4757,high equity,6139.37222222222,82,11592,12114
4757,mon mkt,339.366666666667,82,11593,15384
4757,bonds,20057.1,82,11594,16314
4757,low  equity,5470.53888888889,82,11595,16314
4757,low  equity,7108.90555555556,82,11596,16314
4757,low  equity,4414.7,82,11597,16670
4757,intl equity,6725.52222222222,82,11598,16670
4757,mon mkt,5845.28888888889,82,11599,16670
4757,bonds,13834.5444444444,82,11600,16670
4757,low  equity,4369.15,82,11601,16670
4757,low  equity,4427.35555555556,82,11602,16670
4757,low  equity,4644.83333333333,82,11603,16670
4758,high equity,22968.5666666667,35,11604,13949
4759,bonds,46575.0166666667,76,11605,16763
4759,low  equity,48866.0777777778,76,11606,16763
4759,low  equity,10718.55,76,11607,16883
4759,low  equity,4549.76111111111,76,11608,17560
4760,mon mkt,1312.29444444444,30,11609,16847
4760,mon mkt,619.355555555555,30,11610,16898
4761,intl equity,1311.12777777778,71,11611,13459
4762,low  equity,12270.5888888889,70,11612,15848
4762,low  equity,11331.7722222222,70,11613,16951
4762,intl equity,9907.15555555556,70,11614,17297
4764,high equity,15613.2277777778,49,11615,14230
4764,high equity,11092.9833333333,49,11616,14752
4765,mon mkt,2247.40555555556,55,11617,14585
4765,intl equity,3105.4,55,11618,16930
4765,intl equity,7985.29444444444,55,11619,16930
4765,Retire Date,13195.4277777778,55,11620,17479
4766,low  equity,72451.4611111111,83,11621,12733
4767,bonds,105805.194444444,76,11622,12268
4769,intl equity,14707.2111111111,75,11623,13012
4770,low  equity,4840.59444444444,41,11624,14031
4770,low  equity,6251.38888888889,41,11625,13989
4770,low  equity,3410.78888888889,41,11626,15756
4770,low  equity,3905.56666666667,41,11627,15756
4770,low  equity,21538.9222222222,41,11628,15944
4770,low  equity,17445.3111111111,41,11629,15944
4770,low  equity,8342.82777777778,41,11630,15931
4770,intl equity,3797.97777777778,41,11631,16142
4771,mon mkt,5355.48888888889,62,11632,13359
4771,high equity,327.45,62,11633,13984
4771,intl equity,1561.88333333333,62,11634,14731
4771,intl equity,5036.41111111111,62,11635,14997
4771,low  equity,9059.77222222222,62,11636,16390
4771,intl equity,6486.31666666667,62,11637,16502
4771,intl equity,11674.9222222222,62,11638,16859
4772,low  equity,20173.8,48,11639,15293
4772,low  equity,61413.1722222222,48,11640,16390
4772,low  equity,8141.44444444444,48,11641,16390
4772,low  equity,13407.5055555556,48,11642,16390
4772,Brokerage,19401.9166666667,48,11643,17846
4773,mon mkt,13674.1555555556,75,11644,17330
4773,mon mkt,92922.4944444444,75,11645,17455
4774,intl equity,47164.15,54,11646,12247
4774,high equity,44205.9111111111,54,11647,12247
4774,intl equity,47790.6277777778,54,11648,12247
4777,bonds,36460.3888888889,96,11649,16912
4777,low  equity,22586.8,96,11650,16912
4777,low  equity,34079.7166666667,96,11651,16912
4777,low  equity,25811.95,96,11652,16912
4777,bonds,1903.05,96,11653,16912
4777,low  equity,17976.5722222222,96,11654,16912
4778,low  equity,8377.84444444444,73,11655,16265
4778,low  equity,7730.76666666667,73,11656,16265
4779,low  equity,15839.7555555556,58,11657,13901
4780,bonds,55006.5444444444,90,11658,16904
4781,high equity,11397.6277777778,59,11659,16014
4781,bonds,58345.1666666667,59,11660,15747
4781,bonds,23747.55,59,11661,17079
4781,low  equity,6076.95,59,11662,17349
4782,low  equity,6084.47777777778,75,11663,13975
4782,low  equity,7164.84444444444,75,11664,14185
4782,low  equity,20740.7833333333,75,11665,14185
4782,low  equity,12511.2833333333,75,11666,14031
4782,low  equity,16389.9388888889,75,11667,14031
4782,low  equity,7020.75555555556,75,11668,16547
4782,low  equity,4611.55,75,11669,16547
4783,intl equity,17151.9444444444,50,11670,13611
4783,low  equity,96294.7222222222,50,11671,14763
4783,low  equity,42006.0277777778,50,11672,15026
4784,bonds,566.405555555556,61,11673,14914
4784,bonds,18118.1722222222,61,11674,11836
4784,bonds,21415.0944444444,61,11675,11836
4784,low  equity,10267.4333333333,61,11676,12467
4784,intl equity,5690.53888888889,61,11677,12467
4784,low  equity,6122.25555555556,61,11678,14913
4784,intl equity,9982.41666666667,61,11679,14913
4784,intl equity,10538.1,61,11680,14853
4784,high equity,2490.35555555556,61,11681,18137
4785,low  equity,8736.15555555556,54,11682,14656
4785,intl equity,5396.18888888889,54,11683,14656
4785,low  equity,22850.9166666667,54,11684,14656
4785,intl equity,7323.09444444444,54,11685,14746
4785,intl equity,7323.09444444444,54,11686,14746
4785,intl equity,7323.09444444444,54,11687,14746
4785,bonds,9397.92222222222,54,11688,14656
4787,low  equity,60747.5222222222,87,11689,16147
4787,bonds,35822.4111111111,87,11690,17962
4788,low  equity,11204.5555555556,82,11691,11913
4788,low  equity,14206.7333333333,82,11692,16824
4789,bonds,1412.53888888889,55,11693,12185
4789,low  equity,75786.6,55,11694,12185
4789,intl equity,8930.68888888889,55,11695,17003
4790,low  equity,34399.3,59,11696,12816
4790,low  equity,21943.7,59,11697,13688
4790,low  equity,39442.3222222222,59,11698,14124
4790,high equity,6190.02222222222,59,11699,13894
4790,low  equity,18311.7777777778,59,11700,13894
4790,high equity,1457.74444444444,59,11701,14693
4790,high equity,14463.2833333333,59,11702,15411
4791,high equity,16311.3388888889,63,11703,15362
4791,low  equity,8797.91111111111,63,11704,15599
4791,low  equity,43747.7888888889,63,11705,16426
4791,low  equity,35873.7888888889,63,11706,16426
4792,mon mkt,61233.4777777778,43,11707,15351
4792,high equity,5334.43333333333,43,11708,15392
4792,Retire Date,6321.45555555556,43,11709,17828
4792,Brokerage,26592.6277777778,43,11710,18025
4793,low  equity,11148.3333333333,75,11711,13989
4793,low  equity,12648.2333333333,75,11712,13989
4793,low  equity,18157.5722222222,75,11713,17514
4793,low  equity,6107.96666666667,75,11714,17553
4793,low  equity,3362.51666666667,75,11715,17514
4793,high equity,7206.02777777778,75,11716,17553
4793,low  equity,7293.06666666667,75,11717,17553
4793,low  equity,11287.2,75,11718,17889
4794,mon mkt,15291.4777777778,72,11719,13888
4794,mon mkt,16100.9722222222,72,11720,14118
4794,bonds,3985.88333333333,72,11721,15432
4794,intl equity,3372.90555555556,72,11722,16412
4794,high equity,2387.25555555556,72,11723,16440
4794,high equity,2130.35555555556,72,11724,16440
4794,intl equity,4360.3,72,11725,16908
4794,intl equity,3581.57777777778,72,11726,16908
4794,intl equity,2779.29444444444,72,11727,16908
4795,mon mkt,617.755555555556,47,11728,13621
4795,intl equity,2009.75,47,11729,14704
4795,bonds,14721.9944444444,47,11730,15935
4795,bonds,5683.87777777778,47,11731,15935
4795,high equity,7928.96666666667,47,11732,15441
4796,low  equity,8754.65,56,11733,14717
4796,low  equity,2368.65,56,11734,14717
4797,low  equity,34793.5555555556,58,11735,11514
4797,low  equity,16942.6055555556,58,11736,15645
4797,low  equity,5537.39444444444,58,11737,15664
4797,high equity,9962.63888888889,58,11738,15664
4797,bonds,2261.45,58,11739,16247
4798,mon mkt,1628.52222222222,55,11740,11178
4800,low  equity,6377.13333333333,57,11741,17742
4801,intl equity,69896.4666666667,74,11742,17083
4801,Retire Date,26745.8833333333,74,11743,17930
4802,low  equity,8934.61111111111,69,11744,14182
4802,bonds,8714.23333333333,69,11745,15803
4802,low  equity,52507.3611111111,69,11746,16943
4803,intl equity,1284.97777777778,57,11747,14714
4803,bonds,36874.8333333333,57,11748,14819
4803,intl equity,9434.15555555556,57,11749,14706
4805,high equity,50674.6,75,11750,13614
4805,low  equity,22151.3888888889,75,11751,13614
4806,bonds,6675.72777777778,64,11752,15012
4806,low  equity,12836.2388888889,64,11753,15109
4806,bonds,21532.9833333333,64,11754,17230
4806,intl equity,14219.4333333333,64,11755,16510
4806,intl equity,12957.0388888889,64,11756,16919
4806,Brokerage,7283.37777777778,64,11757,17006
4806,Brokerage,5057.55,64,11758,17269
4806,intl equity,648.183333333333,64,11759,18540
4806,bonds,9604.37777777778,64,11760,18203
4806,bonds,5814.22777777778,64,11761,18198
4806,intl equity,3641.20555555556,64,11762,18203
4807,bonds,321988.533333333,62,11763,12687
4808,bonds,1772.32777777778,58,11764,15102
4808,bonds,2485.73888888889,58,11765,16482
4809,Retire Date,7455.31111111111,44,11766,17265
4810,low  equity,4136.28333333333,57,11767,13695
4810,low  equity,5950.29444444444,57,11768,13695
4810,low  equity,7160.03888888889,57,11769,13695
4810,low  equity,5960.91111111111,57,11770,13695
4811,high equity,4620.91111111111,49,11771,12226
4811,low  equity,103.394444444444,49,11772,15762
4811,low  equity,159.255555555556,49,11773,15762
4811,bonds,19555.2888888889,49,11774,15762
4811,low  equity,451.972222222222,49,11775,14991
4811,high equity,309.872222222222,49,11776,14991
4811,high equity,46.1,49,11777,14991
4811,low  equity,440.694444444444,49,11778,14991
4812,bonds,118051.388888889,47,11779,17307
4812,high equity,2575.12777777778,47,11780,17545
4813,mon mkt,2352.65,45,11781,16631
4813,low  equity,4431.46111111111,45,11782,16631
4813,low  equity,2411.92222222222,45,11783,18191
4814,bonds,13151.65,53,11784,14726
4814,intl equity,4577.03333333333,53,11785,15014
4815,low  equity,7286.09444444444,65,11786,14055
4815,low  equity,16125.8722222222,65,11787,13992
4815,bonds,14833.3666666667,65,11788,13235
4815,high equity,15673.5166666667,65,11789,15021
4815,intl equity,7244.45,65,11790,15021
4815,high equity,26410.8388888889,65,11791,15712
4815,low  equity,18893.05,65,11792,15712
4815,low  equity,19657.7777777778,65,11793,15712
4815,Retire Date,14883.3611111111,65,11794,16779
4815,low  equity,5613.19444444444,65,11795,17441
4815,mon mkt,919.588888888889,65,11796,17653
4816,low  equity,9783.15555555556,57,11797,11732
4816,bonds,11115.2444444444,57,11798,11752
4816,low  equity,12162.5666666667,57,11799,11815
4816,intl equity,16039.8277777778,57,11800,12442
4816,intl equity,14386.3222222222,57,11801,12129
4817,low  equity,9703.86111111111,68,11802,12029
4818,Retire Date,66134.2777777778,44,11803,17455
4819,high equity,7883.75555555556,55,11804,13152
4820,bonds,3063.23333333333,63,11805,15043
4820,mon mkt,812.861111111111,63,11806,15043
4820,mon mkt,1677.63888888889,63,11807,15491
4820,bonds,472.061111111111,63,11808,15575
4821,low  equity,76130.3111111111,61,11809,12589
4821,mon mkt,60886.0777777778,61,11810,15412
4821,low  equity,38123.2111111111,61,11811,12687
4821,low  equity,4209.95555555556,61,11812,14628
4821,intl equity,23193.0166666667,61,11813,16779
4821,mon mkt,326416.955555556,61,11814,17793
4822,intl equity,14304.9722222222,30,11815,17203
4823,Retire Date,3706.91666666667,39,11816,16558
4823,Retire Date,11394.5555555556,39,11817,17489
4823,low  equity,6753.82222222222,39,11818,17818
4823,low  equity,1790.60555555556,39,11819,17818
4823,mon mkt,819.444444444444,39,11820,18032
4824,low  equity,1595.34444444444,45,11821,13206
4826,low  equity,3190.61111111111,38,11822,16859
4826,low  equity,3150.4,38,11823,16859
4827,bonds,2878.43888888889,72,11824,12444
4827,intl equity,13279.4,72,11825,13366
4828,low  equity,3056.35555555556,84,11826,14287
4829,low  equity,2668.48888888889,81,11827,13579
4829,bonds,25095.0666666667,81,11828,13936
4830,low  equity,16520.8888888889,50,11829,12466
4831,intl equity,10963.0666666667,69,11830,12450
4831,high equity,4427.56666666667,69,11831,12450
4831,intl equity,3550.65555555556,69,11832,12450
4832,intl equity,7433.33333333333,88,11833,11820
4832,high equity,15342.6,88,11834,11820
4832,low  equity,11742.1833333333,88,11835,12285
4832,intl equity,14352.2,88,11836,11406
4832,low  equity,4716.19444444444,88,11837,15862
4834,low  equity,3942.67222222222,84,11838,12093
4836,intl equity,10984.6388888889,69,11839,17553
4836,intl equity,12987.25,69,11840,17553
4836,high equity,5272.54444444444,69,11841,17553
4836,low  equity,26611.7833333333,69,11842,17553
4836,low  equity,12453.6722222222,69,11843,17553
4836,low  equity,13725.3111111111,69,11844,17553
4836,mon mkt,2764.42777777778,69,11845,17629
4836,bonds,24359.2777777778,69,11846,17947
4836,bonds,24839.1111111111,69,11847,17948
4836,bonds,6829.68888888889,69,11848,18049
4836,Brokerage,15547.4444444444,69,11849,18204
4837,Retire Date,19331.6333333333,74,11850,17388
4838,low  equity,35892.3388888889,63,11851,13020
4838,low  equity,75334.2388888889,63,11852,13020
4838,low  equity,25277.7944444444,63,11853,13020
4838,intl equity,90708.2555555555,63,11854,13020
4838,low  equity,29225.7666666667,63,11855,13020
4838,high equity,34633.5111111111,63,11856,13020
4838,bonds,13716.5388888889,63,11857,13020
4839,bonds,5703.75,54,11858,11743
4839,low  equity,5429.45555555556,54,11859,12995
4839,high equity,9613.77222222222,54,11860,12995
4839,low  equity,6413.90555555556,54,11861,14195
4839,Retire Date,32845.7444444444,54,11862,17223
4840,low  equity,4957.01666666667,82,11863,14258
4840,low  equity,5169.12222222222,82,11864,14258
4840,low  equity,3545.33333333333,82,11865,14271
4840,high equity,5988.96666666667,82,11866,14271
4841,low  equity,34918.2055555556,78,11867,13951
4841,mon mkt,2260.97777777778,78,11868,13958
4841,low  equity,5760.22777777778,78,11869,16922
4843,high equity,3867.09444444444,54,11870,12095
4843,intl equity,2045.11666666667,54,11871,14221
4844,intl equity,631.638888888889,90,11872,14662
4846,low  equity,7864.55555555556,74,11873,17890
4846,intl equity,1543.18888888889,74,11874,17890
4846,low  equity,7032.28888888889,74,11875,17917
4847,low  equity,6588.47222222222,69,11876,13584
4847,low  equity,1641.67222222222,69,11877,17223
4847,intl equity,2539.93888888889,69,11878,17223
4848,Retire Date,14952.2555555556,56,11879,16897
4849,low  equity,7209.68333333333,64,11880,16061
4849,bonds,2719.22222222222,64,11881,16771
4849,bonds,2854.17222222222,64,11882,18004
4849,high equity,2214.60555555556,64,11883,18004
4850,low  equity,7061.2,63,11884,17524
4851,mon mkt,28409.3722222222,60,11885,12373
4851,mon mkt,2105.78333333333,60,11886,15897
4851,Retire Date,3307.53888888889,60,11887,16874
4851,mon mkt,643.022222222222,60,11888,17391
4852,bonds,11684.3166666667,60,11889,12365
4855,bonds,11461.0444444444,67,11890,14878
4855,intl equity,5080.03888888889,67,11891,14878
4855,bonds,1631.42222222222,67,11892,18186
4856,low  equity,3704.32777777778,62,11893,11724
4858,low  equity,35872.2833333333,78,11894,13716
4858,low  equity,31262.6611111111,78,11895,13800
4858,bonds,588.033333333333,78,11896,13479
4858,low  equity,42981.4888888889,78,11897,15887
4859,low  equity,2347.82222222222,77,11898,14570
4859,bonds,3897.88333333333,77,11899,16334
4859,low  equity,1320.77777777778,77,11900,17710
4862,bonds,13350.2222222222,84,11901,14410
4863,low  equity,4021.1,53,11902,13051
4863,low  equity,1607.18333333333,53,11903,16496
4863,Retire Date,6597.70555555556,53,11904,17300
4863,low  equity,585.15,53,11905,17377
4864,high equity,16604.9333333333,72,11906,15530
4864,high equity,14069.2222222222,72,11907,15530
4864,low  equity,9504.84444444444,72,11908,17818
4864,high equity,8836.15555555556,72,11909,17834
4864,high equity,5192.08333333333,72,11910,17834
4866,low  equity,2641.73333333333,54,11911,13706
4869,bonds,12415.0944444444,83,11912,11652
4869,low  equity,25969.2944444444,83,11913,11652
4870,low  equity,41798.1777777778,63,11914,12148
4872,bonds,31856.8777777778,66,11915,11723
4872,high equity,16348.4277777778,66,11916,13102
4872,low  equity,9438.21111111111,66,11917,16114
4872,low  equity,3641.43333333333,66,11918,16901
4872,Retire Date,12712.1444444444,66,11919,17360
4872,mon mkt,23426,66,11920,17700
4873,intl equity,33557.6388888889,63,11921,13201
4873,low  equity,24233.4388888889,63,11922,16327
4873,intl equity,9619.55555555556,63,11923,13053
4873,high equity,23761.8111111111,63,11924,13117
4873,high equity,5132.58888888889,63,11925,17364
4873,low  equity,8292.27222222222,63,11926,14770
4873,bonds,36811.3166666667,63,11927,15655
4873,low  equity,2786.16111111111,63,11928,13466
4873,intl equity,114096.427777778,63,11929,13611
4873,high equity,28090.3111111111,63,11930,14801
4873,low  equity,11099.6888888889,63,11931,15239
4873,high equity,5673.73888888889,63,11932,16105
4873,low  equity,5949.51111111111,63,11933,16327
4873,low  equity,19041.5055555556,63,11934,16812
4873,intl equity,14380.6333333333,63,11935,16812
4873,bonds,364.661111111111,63,11936,17637
4874,intl equity,2631.8,61,11937,15144
4874,high equity,2573.35,61,11938,15789
4874,mon mkt,3959.38888888889,61,11939,17646
4875,intl equity,6442.56111111111,49,11940,12459
4875,low  equity,3777.59444444444,49,11941,12669
4876,mon mkt,1482.27222222222,74,11942,13902
4877,bonds,1753.93333333333,66,11943,10968
4878,high equity,7118.83333333333,49,11944,14221
4878,high equity,8078.60555555556,49,11945,14662
4878,low  equity,6682.03888888889,49,11946,15553
4878,low  equity,2966.22222222222,49,11947,16531
4878,high equity,3596.23888888889,49,11948,16531
4879,intl equity,2408.51111111111,55,11949,12894
4880,low  equity,3640.75,76,11950,13842
4881,low  equity,64386.7777777778,67,11951,15298
4881,bonds,9884.90555555556,67,11952,14185
4882,intl equity,1990.49444444444,87,11953,12974
4882,low  equity,1205.97777777778,87,11954,15000
4882,high equity,5727.36111111111,87,11955,13760
4882,intl equity,4883.82222222222,87,11956,16173
4882,intl equity,8490.91111111111,87,11957,18211
4883,low  equity,9791.92777777778,59,11958,11158
4885,intl equity,2065.52777777778,64,11959,14635
4885,Retire Date,7442.97777777778,64,11960,15802
4887,intl equity,3543.88333333333,68,11961,11084
4887,low  equity,2882.17777777778,68,11962,11084
4887,bonds,4286.51666666667,68,11963,11806
4887,bonds,5701.46666666667,68,11964,11806
4887,bonds,705.377777777778,68,11965,12330
4887,high equity,1198.60555555556,68,11966,14377
4887,low  equity,2681.01666666667,68,11967,14377
4887,high equity,3835.05555555556,68,11968,14377
4887,high equity,1118.02777777778,68,11969,14377
4887,low  equity,12878.95,68,11970,11066
4887,bonds,16060.2,68,11971,15880
4887,Brokerage,6101.63888888889,68,11972,16126
4887,bonds,4780.12777777778,68,11973,16126
4887,low  equity,2250.37777777778,68,11974,16566
4887,high equity,5270.92777777778,68,11975,16566
4887,low  equity,4121.33888888889,68,11976,16566
4887,low  equity,4408.54444444444,68,11977,17391
4888,low  equity,4726.43888888889,53,11978,18133
4888,intl equity,2562.77222222222,53,11979,18133
4889,bonds,15330.3666666667,62,11980,16405
4890,Retire Date,6872.12222222222,57,11981,17385
4891,low  equity,10415.1888888889,61,11982,13975
4891,bonds,8714.4,61,11983,15824
4891,high equity,14874.4722222222,61,11984,15907
4892,high equity,85284.5722222222,70,11985,14616
4893,intl equity,10334.5222222222,63,11986,12453
4893,high equity,11119.7055555556,63,11987,15431
4893,intl equity,2188.07222222222,63,11988,16911
4893,low  equity,2004.61666666667,63,11989,17332
4895,intl equity,8633.89444444444,46,11990,13940
4896,Retire Date,4402.35,47,11991,17531
4897,intl equity,9790.08888888889,71,11992,14423
4897,intl equity,12218.65,71,11993,14920
4897,Brokerage,11566.6777777778,71,11994,17469
4897,Brokerage,6352.88888888889,71,11995,18157
4898,low  equity,6778.01666666667,77,11996,11772
4898,bonds,9961.03888888889,77,11997,13664
4898,intl equity,6514.1,77,11998,11325
4898,intl equity,5049.21666666667,77,11999,17587
4899,mon mkt,1050.68888888889,74,12000,11925
4899,low  equity,1493.31111111111,74,12001,14781
4899,intl equity,1036.93333333333,74,12002,14882
4899,intl equity,585.6,74,12003,14847
4899,low  equity,88.7888888888889,74,12004,14847
4899,mon mkt,24855.1722222222,74,12005,17793
4899,mon mkt,17424.8611111111,74,12006,17793
4900,intl equity,4798.57777777778,68,12007,16835
4900,intl equity,3673.95555555556,68,12008,16835
4900,intl equity,1452.76111111111,68,12009,16835
4901,high equity,16637.8222222222,88,12010,13534
4902,low  equity,1269.8,82,12011,12001
4902,bonds,60940.5,82,12012,14137
4902,mon mkt,42.5722222222222,82,12013,16874
4904,intl equity,2400.62222222222,56,12014,14599
4905,low  equity,2139.00555555556,60,12015,12807
4905,bonds,18385.8222222222,60,12016,12807
4906,intl equity,9289.03888888889,57,12017,12162
4906,intl equity,650.033333333333,57,12018,14724
4906,intl equity,2520.20555555556,57,12019,14332
4906,low  equity,13190.3333333333,57,12020,15606
4906,intl equity,4194.27777777778,57,12021,17447
4906,Brokerage,3712.56111111111,57,12022,17447
4907,high equity,14604.5055555556,76,12023,13233
4908,Brokerage,5649.94444444444,68,12024,15943
4908,low  equity,5678.05555555556,68,12025,18210
4909,low  equity,8854,85,12026,16135
4910,intl equity,29184.7444444444,64,12027,11842
4911,Retire Date,33518.9555555556,65,12028,16537
4911,Retire Date,11892.6833333333,65,12029,16537
4912,bonds,6159.42222222222,67,12030,16013
4912,Brokerage,4310.4,67,12031,16013
4912,bonds,4696.42777777778,67,12032,17115
4913,low  equity,21012.9388888889,65,12033,16161
4914,bonds,19261.8944444444,91,12034,16531
4915,intl equity,45723.5,58,12035,13944
4915,intl equity,22257.1388888889,58,12036,13944
4917,intl equity,8624.15555555556,63,12037,17203
4918,low  equity,4617.63333333333,51,12038,17742
4918,high equity,6112.07222222222,51,12039,17742
4918,intl equity,1386.82222222222,51,12040,17742
4918,low  equity,6364.85,51,12041,17742
4919,bonds,116162.261111111,60,12042,12198
4920,low  equity,14374.2555555556,57,12043,11435
4920,low  equity,6640.15,57,12044,13083
4920,low  equity,5223.23333333333,57,12045,16180
4920,low  equity,1899.43333333333,57,12046,17650
4921,high equity,5410.68888888889,85,12047,13206
4921,high equity,3100.38888888889,85,12048,13583
4921,intl equity,676.466666666667,85,12049,14578
4921,low  equity,1367.66666666667,85,12050,14686
4921,bonds,5123.53888888889,85,12051,11588
4921,low  equity,6415.15,85,12052,11588
4921,low  equity,2242.61666666667,85,12053,14010
4921,low  equity,1585.13888888889,85,12054,16107
4922,low  equity,9931.38333333334,77,12055,15750
4923,high equity,2786.66111111111,72,12056,15420
4923,high equity,1848.51666666667,72,12057,15420
4923,mon mkt,17968.7555555556,72,12058,16363
4924,mon mkt,27777.7777777778,42,12059,15683
4925,low  equity,15585.5055555556,53,12060,13167
4925,intl equity,3690.07222222222,53,12061,13167
4925,high equity,15461.6222222222,53,12062,13167
4925,Brokerage,16304.1888888889,53,12063,16503
4925,mon mkt,42863.3222222222,53,12064,17811
4925,mon mkt,790.127777777778,53,12065,17811
4927,high equity,5887.27222222222,78,12066,15419
4927,low  equity,9716.45,78,12067,16953
4929,intl equity,38970.3944444444,58,12068,17421
4930,intl equity,2182.50555555556,72,12069,17456
4931,low  equity,59677.4166666667,91,12070,13450
4933,low  equity,99163.4277777778,67,12071,18183
4934,Retire Date,9655.25,52,12072,16139
4940,mon mkt,9587.3,77,12073,12620
4940,intl equity,889.705555555556,77,12074,14629
4940,intl equity,4249.67777777778,77,12075,16818
4940,intl equity,2794.06666666667,77,12076,16818
4940,intl equity,6572.91666666667,77,12077,16821
4941,mon mkt,8387.23333333333,61,12078,14066
4942,high equity,4928.96111111111,48,12079,17469
4943,intl equity,19531.7722222222,77,12080,11017
4943,intl equity,8147.96666666667,77,12081,11065
4944,mon mkt,2960.20555555556,53,12082,16055
4944,low  equity,9291.45555555555,53,12083,16070
4944,low  equity,6665.49444444444,53,12084,16867
4945,low  equity,10054.2444444444,79,12085,11438
4945,intl equity,10792.0166666667,79,12086,16174
4945,intl equity,18938.1833333333,79,12087,16174
4946,mon mkt,11441.95,59,12088,11403
4947,intl equity,2726.46111111111,78,12089,14710
4948,mon mkt,9374.62222222222,65,12090,12445
4948,intl equity,2826.72222222222,65,12091,12514
4949,Retire Date,1187.59444444444,58,12092,16908
4949,mon mkt,905.077777777778,58,12093,16908
4951,low  equity,71743.2777777778,76,12094,16110
4952,bonds,31466.5277777778,85,12095,15013
4952,low  equity,5070.64444444444,85,12096,15925
4952,mon mkt,40299.3277777778,85,12097,17524
4952,Brokerage,8485.17222222222,85,12098,17605
4954,low  equity,18472.25,79,12099,14285
4956,intl equity,6165.69444444444,46,12100,12386
4956,intl equity,3425.62777777778,46,12101,12829
4956,intl equity,5422.35,46,12102,13228
4956,intl equity,1748.67222222222,46,12103,13228
4956,bonds,3403.19444444444,46,12104,14914
4956,intl equity,573.533333333333,46,12105,13228
4956,high equity,4466.51111111111,46,12106,13228
4956,low  equity,2105.52222222222,46,12107,15081
4957,mon mkt,1922.13333333333,72,12108,16700
4957,low  equity,39666.8666666667,72,12109,16700
4960,intl equity,179.477777777778,51,12110,13172
4961,low  equity,13440.5388888889,75,12111,16489
4961,intl equity,9428.71666666667,75,12112,17356
4963,low  equity,2385.39444444444,55,12113,13506
4963,low  equity,1631.28333333333,55,12114,13961
4964,mon mkt,2207.21111111111,59,12115,12689
4964,bonds,9610.69444444445,59,12116,16363
4965,intl equity,9555.76666666667,76,12117,14627
4965,intl equity,6235.48333333333,76,12118,15900
4965,low  equity,4586.09444444444,76,12119,17058
4965,intl equity,2650.91111111111,76,12120,17981
4966,bonds,3553.16111111111,47,12121,11984
4968,low  equity,7196.69444444444,76,12122,13229
4970,mon mkt,138497.366666667,72,12123,18186
4972,intl equity,858.011111111111,62,12124,14651
4972,intl equity,370.35,62,12125,14651
4972,low  equity,754.272222222222,62,12126,11213
4975,bonds,63802.9333333333,85,12127,11659
4976,low  equity,15820.0944444444,56,12128,11392
4976,bonds,6956.76111111111,56,12129,17969
4977,mon mkt,5480.21666666667,68,12130,15151
4979,low  equity,3491.78888888889,55,12131,16455
4979,bonds,3568.37222222222,55,12132,16565
4980,intl equity,20144.3777777778,54,12133,13937
4980,low  equity,53939.65,54,12134,16413
4981,low  equity,10873.3666666667,49,12135,11449
4981,mon mkt,8012.27777777778,49,12136,13695
4981,low  equity,11073.0111111111,49,12137,16139
4983,low  equity,4612.88888888889,83,12138,16238
4986,intl equity,6717.14444444445,75,12139,12463
4989,intl equity,10955.5833333333,53,12140,13083
4989,bonds,15324.6722222222,53,12141,13083
4989,bonds,4100.63333333333,53,12142,13083
4991,mon mkt,156.138888888889,70,12143,15767
4992,low  equity,4471.15,65,12144,16824
4992,mon mkt,13706.8444444444,65,12145,16824
4994,intl equity,17009.4166666667,71,12146,14654
4995,bonds,4073.53333333333,56,12147,15088
4997,Retire Date,3048.68888888889,58,12148,16505
4999,mon mkt,3405.88333333333,70,12149,16789
5000,low  equity,25716.1666666667,84,12150,11574
